43.129613	141.163106
43.046509	141.246809
42.956106	141.249090
42.926538	141.525758
43.117135	141.569864
43.211072	141.327336

38.773006	140.980064
38.605046	141.272109
38.472385	141.306216
38.328500	141.178059
38.152089	140.956573
37.881831	140.925221
37.895168	140.773895
38.095157	140.828123
38.291260	140.761260

38.210245	139.480901
37.710010	139.222820
37.343125	138.772212
37.843576	138.889685

36.363114	138.864787
35.907203	139.283352
35.313677	139.323275
35.642027	139.870993
35.548190	140.071317
35.447349	140.407857
35.714386	140.866479
36.550782	140.657377

36.951469	137.569401
36.546446	137.221334
36.619162	137.021739
36.501611	136.850381
36.703783	136.895521
36.801060	137.071273
36.766121	137.304971

34.633058	136.395502
35.051042	136.534893
35.487861	136.536341
35.335704	137.197987
35.033783	137.186323
34.785495	137.106252
34.837431	136.838609
35.031732	136.749846

34.675083	135.198398
34.879529	135.612903
35.056947	135.835464
34.697535	135.862220
34.322082	135.768484
34.332390	135.236401
34.623829	135.445290

34.316543	132.292131
34.354904	132.424449
34.289728	132.549859
34.358191	132.746886
34.481802	132.658965
34.487705	132.445363

33.576240	130.237655
33.498392	130.322243
33.489884	130.474215
33.570178	130.529767
33.667078	130.506558
33.779595	130.493505
33.667969	130.391944
33.599135	130.347786

33.118357	130.082396
33.286350	130.159317
33.352673	130.392104
33.456499	130.577316
33.334279	130.793767
33.207838	130.599207
33.058152	130.431823
33.155949	130.290357

32.850376	130.590718
33.034977	130.674147
32.963039	130.862954
32.796993	130.872018
32.626074	130.733197
32.446963	130.563602
32.647395	130.574838
